PIN,pc1,pc2,pc3,pc4,pc5,pc6,pc7,lat,long_,Prairie_X,sale_amoun,sale_year
06-22-205-008,3.829843967,-0.392250969,-1.709682626,1.466677989,-0.08458818,-1.279758576,-1.160790337,42.369165,-88.05177,0,318000,2006
06-22-205-013,3.573238587,-0.207960383,-1.6107433,1.430891176,-0.200984033,0.025694906,-0.568537421,42.370576,-88.053186,0,268000,2010
06-22-205-018,3.589472993,0.450841523,-1.202675902,1.448690565,-0.028608699,0.489639633,-0.830118102,42.369904,-88.052275,0,240000,2010
06-22-205-025,3.781724162,0.237888461,-1.37037285,1.429290201,0.005551215,-0.284913964,-0.439035263,42.368994,-88.051027,0,302500,2006
06-22-206-004,4.192610041,-0.956330951,-1.195929534,1.36267743,0.001413942,-0.087156295,1.032206501,42.369072,-88.052719,0,346000,2006
06-22-206-007,3.330027664,0.61048289,-1.346815996,1.515373396,-0.189606545,0.660881386,-0.478928343,42.368828,-88.053072,0,265000,2009
06-22-206-010,3.294329581,0.773983552,-1.272447883,1.452469928,-0.166893753,0.422958114,0.371939772,42.368638,-88.05243,0,276000,2008
06-22-207-003,2.945280365,-0.038256776,-1.682543245,1.449712171,-1.137519758,-1.837767471,-0.948176504,42.365477,-88.053128,0,212000,2010
06-22-208-007,2.103682414,2.763086396,-1.187142244,1.600640534,0.478523161,0.421816225,-0.213517983,42.366401,-88.046125,0,186900,2007
06-22-208-008,2.00502853,2.892957769,-1.189792103,1.638754786,0.497263038,0.341571153,-0.220411042,42.366451,-88.046074,0,170000,2006
06-22-208-010,1.422198737,3.374577521,-1.399509248,1.838775111,0.510261158,0.159099851,-0.579295057,42.366532,-88.045988,0,154500,2008
06-22-208-015,2.022411884,2.909964223,-1.211769354,1.670294345,0.585491257,0.322815887,-0.231857807,42.366878,-88.046041,0,157000,2008
06-22-208-016,1.884373243,3.078649059,-1.210461808,1.730386054,0.581731902,0.098799967,-0.328855385,42.366835,-88.045998,0,128000,2010
06-22-208-051,1.777722078,2.90748854,-0.969325979,1.594916493,-0.166158353,0.272681827,-0.24503471,42.364816,-88.048179,0,145000,2009
06-22-208-056,2.008529712,2.6292305,-0.956188774,1.472094712,-0.197312858,0.573115973,-0.133810792,42.364464,-88.047984,0,168000,2006
06-22-208-059,1.780295301,2.927155837,-0.981895793,1.570231575,-0.140182838,0.259382835,-0.24750088,42.364446,-88.04763,0,157750,2007
06-22-208-061,2.289472079,2.111352079,-1.174844994,1.428854976,-0.1985653,0.286812429,-0.258587347,42.364503,-88.047488,0,125000,2009
06-22-208-065,1.938299587,2.783345121,-1.011963392,1.53449781,-0.024487965,0.45901415,-0.162157712,42.364877,-88.047426,0,170000,2007
06-22-208-067,2.109817978,2.374402468,-1.178170487,1.527184467,-0.130037494,0.020726576,-0.359153418,42.36478,-88.047378,0,167000,2006
06-22-208-069,2.141506984,2.641746959,-0.918518302,1.496178931,-0.04600234,0.297560221,-0.404282046,42.364674,-88.047325,0,178000,2007
06-22-208-071,2.15840823,2.669278048,-0.946260854,1.506257196,0.052345921,0.272858824,-0.41478045,42.364833,-88.046918,0,180000,2008
06-22-208-073,1.952452954,2.80617507,-1.035067232,1.543353552,0.057640093,0.438461648,-0.170957152,42.365016,-88.047093,0,173500,2007
06-22-208-074,1.674895954,2.704658802,-1.40618681,1.670333572,-0.053695492,0.047169774,-0.626895182,42.364973,-88.047051,0,163900,2006
06-22-208-077,2.100465217,2.803095959,-0.932461802,1.533264055,0.11095463,0.205353914,-0.439475258,42.364841,-88.046617,0,179000,2006
06-22-208-078,1.685692784,2.72996666,-1.42804291,1.663852196,0.014317257,0.026604168,-0.634126829,42.364875,-88.046549,0,146000,2009
06-22-208-086,1.472675667,3.378032356,-1.302233165,1.769112942,0.40555368,0.17489989,-0.566341127,42.365525,-88.045496,0,177000,2007
06-22-208-088,1.459723928,3.408442477,-1.310038994,1.779730515,0.436207557,0.158988287,-0.570001034,42.365583,-88.045386,0,158000,2007
06-22-208-089,2.05053661,2.938194009,-1.112474802,1.587668937,0.467828262,0.330721366,-0.216215651,42.365612,-88.045331,0,175750,2007
06-22-208-090,2.259472662,2.817141366,-1.016132892,1.563470625,0.483781241,0.159979058,-0.457278026,42.365649,-88.045258,0,183000,2006
06-22-208-093,2.046903524,2.832410983,-1.031034006,1.559207201,0.226424883,0.438485351,-0.181187465,42.365402,-88.046539,0,143500,2009
06-22-208-102,2.163241701,2.840743737,-1.119591368,1.572188463,0.532490492,0.390402202,-0.213772802,42.365913,-88.045264,0,159000,2008
06-22-208-108,2.23157463,2.762542254,-0.965416491,1.561726804,0.314736943,0.206530833,-0.439241382,42.36563,-88.046237,0,177000,2008
06-22-208-113,1.864102611,2.715567326,-0.873707229,1.526731123,-0.421852763,0.425190872,-0.19607391,42.364266,-88.049082,0,144500,2010
06-22-208-124,1.344917643,3.207331492,-1.112229,1.737416594,-0.24300353,0.336163052,-0.497306746,42.364916,-88.048669,0,164500,2007
06-22-208-129,1.887782176,2.732957007,-0.817607697,1.538621824,-0.442484872,0.427304534,-0.190675787,42.3644,-88.049352,0,183500,2007
06-22-208-132,1.333699222,3.181184773,-1.088370414,1.746523898,-0.316108627,0.357610479,-0.490135238,42.365026,-88.049227,0,167000,2007
06-22-208-133,1.91148732,2.758331827,-0.848544678,1.5765299,-0.316610678,0.401012944,-0.20488741,42.364976,-88.04925,0,157000,2008
06-22-208-137,1.913405024,2.677423099,-0.885401323,1.539700032,-0.354435827,0.548220546,-0.134388207,42.364804,-88.049314,0,174000,2006
06-22-208-141,2.022645494,2.975407483,-1.119078667,1.644837717,0.495636184,0.197349388,-0.291012864,42.366101,-88.04567,0,164500,2008
06-22-208-142,2.295287379,2.753327552,-1.048968251,1.57501027,0.528622425,0.203680972,-0.462388854,42.366121,-88.045517,0,164000,2008
06-22-208-146,2.15764639,2.830036693,-1.060481496,1.58751095,0.434524891,0.419620006,-0.190130311,42.366033,-88.045986,0,152000,2009
06-22-208-148,2.130858038,2.86746351,-1.080694781,1.728254692,0.516312683,0.35379457,-0.238470803,42.367553,-88.047322,0,145000,2008
06-22-208-150,1.515124537,3.398762666,-1.276013201,1.928840227,0.519302851,0.157049306,-0.590696739,42.367533,-88.047176,0,168000,2006
06-22-208-151,1.516423079,3.401782646,-1.278693341,1.927913405,0.528212815,0.154613948,-0.591411136,42.367524,-88.047109,0,162000,2007
06-22-208-154,2.471405012,2.336220186,-1.231025851,1.662818502,0.48031605,0.03749849,-0.389732272,42.367396,-88.046746,0,183000,2007
06-22-208-162,2.006158438,2.85235541,-1.050789921,1.5533565,0.204710154,0.398150079,-0.192644535,42.365085,-88.04632,0,143800,2009
06-22-209-005,1.85191215,3.001055736,-1.142617297,1.756444073,0.360933966,0.161039661,-0.310240271,42.367125,-88.047705,0,165000,2006
06-22-209-008,2.081324111,2.711321215,-1.122340007,1.647807264,0.316287896,0.469282072,-0.197293133,42.367002,-88.04783,0,145000,2009
06-22-209-017,2.014485195,2.713458903,-1.113644354,1.639764427,0.202074611,0.45047631,-0.197536183,42.366635,-88.048079,0,185000,2006
06-22-209-023,1.976092866,2.792817553,-1.044272852,1.65122204,0.140156361,0.435024863,-0.186949155,42.366494,-88.048307,0,178500,2006
06-22-209-025,1.693730197,2.682044092,-1.406736468,1.777718076,-0.000143829,0.051645369,-0.639806252,42.366442,-88.048427,0,164800,2006
06-22-209-031,1.924102792,2.739705061,-1.044551184,1.62886541,0.001012837,0.472838245,-0.170857481,42.366218,-88.048812,0,129750,2010
06-22-209-036,2.270748166,2.057229852,-1.198683133,1.524480198,-0.197633405,0.30935857,-0.263371343,42.365895,-88.049048,0,184125,2007
06-22-210-009,1.850709523,3.012231334,-1.14848905,1.730794976,0.371840464,0.155082452,-0.308278153,42.366809,-88.047247,0,129000,2010
06-22-210-014,2.024790146,2.751505448,-1.14303918,1.606412087,0.288603149,0.422798479,-0.20255733,42.366228,-88.04706,0,175750,2007
06-22-210-016,2.141911695,2.424242348,-1.297427385,1.615458043,0.188350477,-0.043826365,-0.395282214,42.366128,-88.046981,0,149500,2009
06-22-210-025,2.031723617,2.757752033,-1.151488775,1.619933067,0.323071979,0.415649186,-0.20714428,42.366412,-88.047068,0,166000,2008
06-22-210-031,1.827880466,2.982833532,-1.11564343,1.702153227,0.24911907,0.18393489,-0.293350264,42.366418,-88.047522,0,166500,2006
06-22-210-035,2.261185811,2.216615433,-1.263124151,1.559202947,0.07355495,0.212674136,-0.28685481,42.3662,-88.047775,0,120000,2009
06-22-210-037,1.667739117,2.682496236,-1.456324769,1.749839524,0.026582657,0.044834272,-0.639001466,42.366147,-88.047895,0,169900,2007
06-22-210-038,2.290806469,2.171599806,-1.239768099,1.540248408,0.030096502,0.267593087,-0.273183635,42.36612,-88.047957,0,168000,2007
06-22-210-048,1.937659797,2.75167861,-0.993811507,1.588096793,-0.056545625,0.478523335,-0.161553507,42.365628,-88.04846,0,146000,2010
06-22-210-055,1.357598474,3.246936557,-1.213297612,1.773077215,-0.017661159,0.286567527,-0.521851024,42.365518,-88.047997,0,158250,2007
06-22-210-057,1.353296932,3.242326719,-1.207589786,1.766238397,-0.040311972,0.29140714,-0.519159121,42.365418,-88.04802,0,151000,2007
06-22-210-059,2.013010252,2.706461231,-1.041460126,1.579621016,0.063730757,0.474897747,-0.178502975,42.365776,-88.047896,0,117500,2008
06-22-210-060,2.012655981,2.742568114,-1.023486305,1.579368245,0.084139029,0.492918962,-0.167097229,42.365795,-88.047815,0,154000,2008
06-22-210-061,1.826215925,2.964575258,-1.036646963,1.662529561,0.095194864,0.215089284,-0.275104433,42.365813,-88.047748,0,150000,2008
06-22-210-067,1.403490501,3.272724723,-1.260955276,1.777930915,0.145569584,0.252733466,-0.538794555,42.365702,-88.047225,0,143500,2009
06-22-210-069,1.986706655,2.683794623,-1.077275448,1.593684393,0.060624656,0.48192946,-0.17898743,42.366012,-88.048185,0,177000,2007
06-22-210-072,1.924585688,2.735506736,-1.061627835,1.605607657,0.011593828,0.469558681,-0.174404657,42.365904,-88.048375,0,175000,2006
06-22-211-011,2.795962349,-0.015916114,-0.153280355,0.508813821,0.50889842,0.5070817,-0.617924227,42.37012,-88.04509,0,325000,2007
06-22-211-014,3.113201341,-0.33998887,0.007525826,0.476167539,0.470876572,0.526943708,-0.849864465,42.37069,-88.046582,0,347500,2006
06-22-211-018,2.833128936,-0.022244851,-0.187898526,0.49976043,0.671100123,0.522327427,-0.590587682,42.369834,-88.046292,0,330000,2006
06-22-212-001,2.149706067,0.933050996,0.050593564,0.702994021,0.584218665,0.462782239,-0.595603825,42.370421,-88.045942,0,282500,2010
06-22-300-006,-1.353006046,-0.884656459,-5.196061367,1.652858822,-1.114619995,0.809817725,1.360607874,42.363692,-88.060652,0,10000,2007
06-22-300-023,-0.847622341,-0.751894895,-4.717434381,1.285397096,-1.019535367,1.376544292,0.977650995,42.361861,-88.057325,0,404500,2008
06-22-300-025,-0.450215161,0.560498004,-3.879225584,1.23804041,-1.313887872,1.017117985,0.338193852,42.361491,-88.057248,0,285000,2006
06-22-302-008,1.198170216,0.794731569,-1.342840776,1.598568113,-1.43865396,0.754173723,-0.579193898,42.36327,-88.059234,0,169000,2006
06-22-303-009,-1.122451759,1.441627408,-3.081127231,1.793100853,-1.390526009,0.900415029,-0.392669968,42.363138,-88.058679,0,163000,2006
06-22-303-010,1.549258472,-1.332268661,-2.692333283,1.137143796,-1.435851567,0.262254311,-0.29702299,42.363106,-88.058409,0,110000,2009
06-22-303-012,3.86893403,-0.650183961,-0.506999446,1.133357232,-1.695943445,-1.541146218,-1.167543721,42.362633,-88.058375,0,219000,2007
06-22-303-015,3.177645643,0.235736567,-0.598135282,1.127439626,-1.652946775,1.390836235,-0.320207646,42.364156,-88.058005,0,275000,2010
06-22-303-024,2.772798313,0.491129487,-0.822310286,1.173395472,-1.518645999,0.815119414,-0.359525015,42.362887,-88.057217,0,285500,2007
06-22-303-026,3.048272256,0.197935863,-0.841103675,1.01975737,-1.46955033,1.282924299,-0.139154106,42.362858,-88.056654,0,284000,2008
06-22-305-002,4.043539481,-0.457015919,-0.161475856,0.827323476,-1.618261669,2.024769057,0.304149732,42.362879,-88.059533,0,225000,2006
06-22-306-011,3.074703761,-1.004895356,-1.736243345,0.93881659,-0.286576048,-1.575351804,1.624882119,42.357292,-88.055965,0,350000,2006
06-22-308-018,4.216715718,-3.65684433,-3.039240041,0.448856149,-0.690230658,0.043129841,-0.801236197,42.358515,-88.057239,0,605000,2008
06-22-310-007,3.992039764,-1.019723648,-0.925143702,0.823882546,-1.601149441,1.737618956,-0.189139626,42.363749,-88.056681,0,292500,2009
06-22-310-009,4.921345442,-1.644132033,-0.436603561,0.479131316,-1.592421253,1.688830867,0.407200985,42.363431,-88.057111,0,370000,2006
06-22-310-012,3.199470159,-0.235685274,-1.067522223,1.107431421,-1.563982278,0.026515371,-0.420091279,42.363398,-88.056254,0,315500,2006
06-22-311-002,3.861859001,-0.614948565,-0.80802687,0.91538408,-1.601176362,1.192322452,-0.39692082,42.364069,-88.055787,0,307000,2009
06-22-311-005,4.513795081,-1.053277652,-0.564426724,0.707837913,-1.557296157,1.619827723,0.074933314,42.36426,-88.05538,0,372000,2007
06-22-312-008,3.444675859,-0.410235727,-1.360239702,1.000276949,-1.053290256,1.509951791,-0.446940412,42.362881,-88.053579,0,336500,2007
06-22-312-011,3.955136456,-1.286745183,-0.768392843,0.870075799,-1.074375515,1.93364736,0.563221324,42.363416,-88.054726,0,325000,2006
06-22-312-012,3.831893965,-0.717429143,-1.052954779,0.944810653,-1.6957654,-1.32844216,0.856983118,42.363218,-88.054637,0,288600,2009
06-22-312-013,4.865511337,-1.840877628,-0.918661194,0.529656306,-1.51892874,-0.030206592,0.678962831,42.362999,-88.05462,0,350000,2008
06-22-401-002,4.199149524,-0.00652657,-1.377859573,0.926672751,0.202538248,0.581343963,-0.888051537,42.363491,-88.044202,0,342000,2008
06-22-401-007,4.786234455,-1.242356702,-1.532635844,0.762432958,-0.476232289,-2.515649209,0.485867972,42.36318,-88.045706,0,439000,2008
06-22-401-014,4.086849551,-0.863092192,-1.823351023,0.908688124,-0.403503924,-1.154174514,-1.176812674,42.361929,-88.045596,0,405000,2010
06-22-401-024,3.84862827,0.231316596,-1.231017084,0.866895949,-0.275901594,0.608483446,-0.871155473,42.361676,-88.045022,0,369000,2007
06-22-401-032,4.148259592,-0.099946175,-1.318692171,0.710046364,-0.117159799,1.058335764,-0.472213695,42.361986,-88.044209,0,280250,2009
06-22-401-035,4.111190299,-0.583733836,-1.617791382,0.831563194,-0.322921939,-1.079322495,-1.178668543,42.361284,-88.044228,0,400000,2006
06-23-102-005,3.941143402,0.622567004,-1.458159535,0.925889633,0.712561456,0.228348145,0.693244175,42.36445,-88.041978,0,375000,2006
06-23-102-006,4.843832639,-0.819418035,-1.772048441,0.757205356,0.45335805,-1.28072735,0.798197509,42.364279,-88.041716,0,400000,2006
06-23-103-005,2.343714138,0.178198647,-0.258326859,0.589774068,0.158851356,0.399911696,-0.669523451,42.370997,-88.043296,0,229746,2006
06-23-103-006,2.31199381,0.163264623,-0.340564408,0.57228632,0.133963324,0.132418759,0.011268623,42.370833,-88.043298,0,310000,2007
06-23-104-009,1.919006016,0.899542107,-0.176540625,0.685565659,0.248144018,0.054044913,-0.033207564,42.37058,-88.042689,0,256000,2009
06-23-104-018,2.340612185,0.100124092,-0.371104113,0.636724535,0.140138925,-0.28104115,-0.77954283,42.370743,-88.042281,0,255000,2010
06-23-104-020,2.550315815,-0.159424997,-0.43903481,0.572477509,0.152991629,-0.712535938,-0.577148771,42.370413,-88.042285,0,248000,2010
06-23-104-021,2.080517043,0.667717487,-0.28249168,0.690849244,0.311749144,0.176017886,-0.696937885,42.370249,-88.042287,0,286000,2007
06-23-105-015,1.527249786,1.616325178,-0.178262184,0.845014887,0.495677752,0.173406163,-0.68320878,42.369675,-88.040914,0,250000,2007
06-23-105-017,2.141455756,0.604824854,-0.413977302,0.713202837,0.188495294,-1.107364541,0.13591539,42.369671,-88.04047,0,274000,2007
06-23-106-001,2.740361148,0.088636541,-0.308218253,0.550496,0.482669109,-1.288592849,0.301435229,42.369229,-88.043316,0,247500,2009
06-23-106-003,1.043484439,1.253599949,-0.474715609,1.153297126,1.124785649,-0.733272813,-0.533109252,42.368869,-88.043323,0,213000,2007
06-23-106-005,2.398911724,0.641370389,-0.322636733,0.613614767,0.856924387,-0.376004186,-0.525864889,42.36854,-88.043327,0,230000,2009
06-23-106-010,0.902743572,2.342996073,-0.623588234,1.006366598,1.190864977,0.174266245,-0.914294985,42.36767,-88.043138,0,150000,2010
06-23-106-011,1.477388786,1.988705752,-0.350462729,0.840486232,1.201059615,0.066434621,-0.691930779,42.367558,-88.042945,0,225000,2006
06-23-107-001,2.606173744,0.218354036,-0.333613507,0.552113273,0.459570998,-1.10194338,0.443413236,42.36923,-88.042761,0,245000,2007
06-23-107-023,1.13188916,1.788634346,-0.638384077,0.979434738,0.775066504,-0.009833026,-0.916100097,42.368673,-88.042308,0,177500,2010
06-23-107-024,1.884282566,1.125945812,-0.466213473,0.72774092,0.831263958,0.234187539,-0.579709335,42.368496,-88.042317,0,190000,2010
06-23-107-028,2.119833714,0.848533234,-0.590134852,0.698126137,0.797367895,-1.046449333,-0.141799481,42.367871,-88.041872,0,245000,2008
06-23-107-032,1.877712298,1.390775721,-0.475556535,0.748240899,0.920506339,-1.179870169,0.142143101,42.367431,-88.041205,0,257000,2007
06-23-108-007,2.177521361,0.366519317,-0.632340295,0.759884205,0.260931791,-2.216785173,-0.1384602,42.369234,-88.040691,0,192500,2010
06-23-108-011,1.206567534,1.125593661,-0.40178216,1.113502194,0.774946928,-0.107236173,-0.550174502,42.369228,-88.039803,0,214500,2007
06-23-108-021,1.907606435,1.047504336,-0.446470191,0.795037209,0.535075122,-0.107432253,-0.867259582,42.368926,-88.039537,0,270000,2006
06-23-109-002,2.152213309,0.693852518,-0.614783046,0.682906678,0.713992254,-0.68609656,-0.158279937,42.368243,-88.041576,0,218000,2010
06-23-109-003,1.839323733,0.909154506,-0.727480329,0.855942213,0.63981134,-2.877679241,0.030344181,42.368115,-88.041346,0,225000,2008
06-23-109-010,1.456331414,1.93161801,-0.236339461,0.839878907,0.810130557,0.246298062,-0.6364649,42.36849,-88.040612,0,160000,2009
06-23-109-011,1.538064026,1.874663593,-0.201285623,0.837456637,0.782498367,0.05466518,-0.797432968,42.368491,-88.040389,0,238000,2007
06-23-110-004,1.670870793,1.718659632,-0.444142776,0.804556326,1.088668152,0.051786616,-0.752849394,42.367323,-88.040077,0,279000,2006
06-23-111-006,1.937048796,0.80744748,-0.158340973,0.788428894,-0.00254917,0.033397498,-0.840466024,42.371155,-88.040649,0,284000,2007
06-23-112-003,1.875520749,0.602215537,-0.306140425,0.783431141,-0.312888701,-1.004108196,-0.209501068,42.371023,-88.038942,0,290000,2007
06-23-112-006,1.338140624,1.580767974,-0.157609383,0.93842264,-0.050742452,-0.9591991,-0.261414599,42.370529,-88.038953,0,192000,2010
06-23-112-014,1.574711422,1.204428439,-0.527977925,0.943250138,0.247860872,-2.394039811,-0.299662221,42.369216,-88.038963,0,273000,2006
06-23-112-015,1.540471741,1.682306832,-0.238540872,0.850069547,0.537319913,0.095930425,-0.749474198,42.369051,-88.038966,0,275000,2006
06-23-112-018,1.07029871,1.80646353,-0.702585772,1.060241084,0.628887179,-0.979885099,-1.225589373,42.368557,-88.038972,0,224000,2009
06-23-112-019,1.384841618,1.8616955,-0.386108368,0.951049979,0.708426991,-0.673428905,-0.958289826,42.368393,-88.038974,0,174900,2010
06-23-112-024,1.844073867,1.381329654,-0.439046003,0.778051688,0.907117472,-0.536180355,-0.900294298,42.36775,-88.039754,0,290000,2006
06-23-112-026,2.173931087,0.772701351,-0.649809235,0.691077288,0.694998699,-0.903088033,-0.145534217,42.367729,-88.03927,0,237100,2008
06-23-113-001,1.06302196,1.030229103,-0.308009738,1.168309726,0.486285163,-0.099923296,-0.595399402,42.370723,-88.041745,0,230000,2006
06-23-113-004,1.626575324,1.384910093,-0.06170139,0.827521352,0.222360171,0.248418003,-0.72518943,42.370719,-88.041046,0,239500,2007
